timestamp,Discharge Pressure(psi),Average Amps(Amps),Intake Temperature(F),Drive Frequency(Hz),Motor Temperature(F),Intake Pressure(psi)
11/13/2022 5:18:00 AM,675,35.99999905,63.00000191,60.0000024,96.99999809,1079.000015
11/13/2022 5:33:00 AM,690,40.99999905,66.99999809,60.0000024,113.0000019,1311.000061
11/13/2022 5:53:00 AM,709.0000153,40.99999905,59.00000095,56.9999993,88.00000191,1288.999939
11/13/2022 5:58:00 AM,630,40.99999905,65,50,81.99999809,1436.999969
11/13/2022 5:59:00 AM,630,40.99999905,65,50,81.99999809,1436.999969
11/13/2022 6:13:00 AM,700.9999847,30,66.99999809,56.0000002,101.0000038,1413.000031
11/13/2022 6:32:00 AM,831.9999695,35,85,0,86.00000381,660.9999847
11/13/2022 6:39:00 AM,781.9999695,30,80,0,83.99999619,744.0000153
11/13/2022 6:40:00 AM,781.9999695,30,80,0,83.99999619,744.0000153
11/13/2022 6:42:00 AM,781.9999695,30,80,0,83.99999619,744.0000153
11/13/2022 6:42:00 AM,781.9999695,30,80,0,83.99999619,744.0000153
11/13/2022 6:46:00 AM,779.0000153,25.99999905,70.99999905,23.9999995,70,627.0000076
11/13/2022 6:47:00 AM,779.0000153,25.99999905,70.99999905,23.9999995,70,627.0000076
11/13/2022 6:49:00 AM,779.0000153,25.99999905,70.99999905,23.9999995,70,627.0000076
11/13/2022 6:50:00 AM,779.0000153,25.99999905,70.99999905,23.9999995,70,627.0000076
11/13/2022 6:51:00 AM,779.0000153,25.99999905,70.99999905,23.9999995,70,627.0000076
11/13/2022 6:52:00 AM,726.9999695,643.0000305,61.99999809,60.0000024,103.0000019,1156.999969
11/13/2022 7:13:00 AM,715.9999847,604.0000153,60,63.9999986,116.0000038,1130.999985
11/13/2022 7:33:00 AM,735.9999847,582.0000076,61.99999809,58.9999974,116.0000038,1308.000031
11/13/2022 7:49:00 AM,730,620,61.99999809,62.0000005,98.99999619,1193.000031
11/13/2022 7:50:00 AM,622.0000076,624.0000153,56.99999809,60.0000024,98.00000191,1143.000031
11/13/2022 7:51:00 AM,622.0000076,624.0000153,56.99999809,60.0000024,98.00000191,1143.000031
11/13/2022 7:53:00 AM,622.0000076,624.0000153,56.99999809,60.0000024,98.00000191,1143.000031
11/13/2022 8:13:00 AM,734.0000153,524.0000153,65,56.9999993,108.0000019,1131.999969
11/13/2022 8:31:00 AM,671.9999695,504.0000153,66.99999809,54.0000021,111.9999981,1153.000031
11/13/2022 8:31:00 AM,607.9999924,494.0000153,60,63.9999986,101.9999981,1198.000031
11/13/2022 8:32:00 AM,607.9999924,494.0000153,60,63.9999986,101.9999981,1198.000031
11/13/2022 8:33:00 AM,607.9999924,494.0000153,60,63.9999986,101.9999981,1198.000031
11/13/2022 8:53:00 AM,718.0000305,537.9999924,61.99999809,55.0000012,115,1281.000061
11/13/2022 8:56:00 AM,660,485.9999847,58.00000191,54.0000021,113.0000019,1250.999985
11/13/2022 9:01:00 AM,710,505,61.99999809,63.9999986,108.9999962,1115.999985
11/13/2022 9:13:00 AM,695.9999847,547.0000076,56.99999809,63.9999986,98.99999619,1263.000031
11/13/2022 9:18:00 AM,720.9999847,467.9999924,60.99999905,61.0000014,108.0000019,1156.999969
11/13/2022 9:32:00 AM,620.9999847,525,56.99999809,60.0000024,113.0000019,1245
11/13/2022 9:36:00 AM,620.9999847,525,56.99999809,60.0000024,113.0000019,1245
11/13/2022 9:53:00 AM,641.9999695,482.9999924,68.00000191,56.0000002,116.9999981,1230
11/13/2022 9:55:00 AM,641.9999695,482.9999924,68.00000191,56.0000002,116.9999981,1230
11/13/2022 9:58:00 AM,1520,670.9999847,61.99999809,57.9999983,101.0000038,1226.999969
11/13/2022 10:13:00 AM,1551.000061,624.0000153,55.99999905,64.9999976,113.0000019,1108.000031
11/13/2022 10:22:00 AM,1641.999969,607.0000076,55.99999905,66.0000026,100,1216.999969
11/13/2022 10:23:00 AM,1641.999969,607.0000076,55.99999905,66.0000026,100,1216.999969
11/13/2022 10:23:00 AM,1641.999969,607.0000076,55.99999905,66.0000026,100,1216.999969
11/13/2022 10:24:00 AM,1641.999969,607.0000076,55.99999905,66.0000026,100,1216.999969
11/13/2022 10:33:00 AM,1681.999969,599.0000153,60,60.0000024,103.0000019,1328.999939
11/13/2022 10:53:00 AM,1578.999939,527.0000076,59.00000095,58.9999974,96.99999809,1301.999969
11/13/2022 11:04:00 AM,1513.999939,599.0000153,60,58.9999974,111.9999981,1313.000031
11/13/2022 11:04:00 AM,1465,585,68.00000191,57.9999983,115,1123.000031
11/13/2022 11:13:00 AM,1406.000061,595.9999847,66.99999809,62.0000005,113.0000019,1205
11/13/2022 11:33:00 AM,1531.000061,564.0000153,55.99999905,64.9999976,100,1101.999969
11/13/2022 11:44:00 AM,1533.000031,562.0000076,55.99999905,58.9999974,113.9999962,1136.999969
11/13/2022 11:45:00 AM,1621.999969,559.0000153,60.99999905,60.0000024,116.0000038,1290
11/13/2022 11:46:00 AM,1621.999969,559.0000153,60.99999905,60.0000024,116.0000038,1290
11/13/2022 11:53:00 AM,1378.999939,570.9999847,65,56.9999993,113.9999962,1280
11/13/2022 12:12:00 PM,1458.999939,467.0000076,61.99999809,56.0000002,113.0000019,1091.999969
11/13/2022 12:24:00 PM,1513.000031,449.0000153,63.00000191,58.9999974,101.9999981,1215
11/13/2022 12:32:00 PM,1441.999969,497.9999924,59.00000095,56.0000002,113.0000019,1084.000015
11/13/2022 12:37:00 PM,1385,500,64.00000095,56.9999993,98.99999619,1070
11/13/2022 12:47:00 PM,1493.999939,505.9999847,65.99999905,54.0000021,101.0000038,1220.999985
11/13/2022 12:52:00 PM,1543.000031,475,55,63.9999986,116.9999981,1073.000031
11/13/2022 12:53:00 PM,1543.000031,475,55,63.9999986,116.9999981,1073.000031
11/13/2022 12:55:00 PM,1543.000031,475,55,63.9999986,116.9999981,1073.000031
11/13/2022 12:55:00 PM,1543.000031,475,55,63.9999986,116.9999981,1073.000031
11/13/2022 12:56:00 PM,1543.000031,475,55,63.9999986,116.9999981,1073.000031
11/13/2022 12:57:00 PM,1611.999969,515,60,55.0000012,110,1230.999985
11/13/2022 1:07:00 PM,760.9999847,40,56.99999809,62.0000005,113.9999962,1054.000015
11/13/2022 1:13:00 PM,665,39.00000095,55,62.0000005,113.0000019,1235.999985
11/13/2022 1:33:00 PM,850,35.99999905,65,61.0000014,118.0000019,1159.000015
11/13/2022 1:36:00 PM,850,35.99999905,65,61.0000014,118.0000019,1159.000015
11/13/2022 1:37:00 PM,850,35.99999905,65,61.0000014,118.0000019,1159.000015
11/13/2022 1:38:00 PM,850,35.99999905,65,61.0000014,118.0000019,1159.000015
11/13/2022 1:52:00 PM,805,40,65.99999905,58.9999974,101.0000038,1045.999985
11/13/2022 2:13:00 PM,674.0000153,35.99999905,60.99999905,57.9999983,105,1190
11/13/2022 2:17:00 PM,610.9999847,40,65,46.9999999,88.00000191,1380
11/13/2022 2:18:00 PM,610.9999847,40,65,46.9999999,88.00000191,1380
11/13/2022 2:19:00 PM,610.9999847,40,65,46.9999999,88.00000191,1380
11/13/2022 2:33:00 PM,719.0000153,37.99999952,60,49.000001,85,1403.999939
11/13/2022 2:52:00 PM,768.0000305,35.99999905,73.00000191,0,118.0000019,64.00000095
11/13/2022 3:10:00 PM,824.0000153,35,76.99999809,0,71.99999809,660.9999847
11/13/2022 3:11:00 PM,824.0000153,35,76.99999809,0,71.99999809,660.9999847
11/13/2022 3:12:00 PM,824.0000153,35,76.99999809,0,71.99999809,660.9999847
11/13/2022 3:13:00 PM,860.9999847,25,73.00000191,14.0000001,76.99999809,730.9999847
11/13/2022 3:14:00 PM,860.9999847,25,73.00000191,14.0000001,76.99999809,730.9999847
11/13/2022 3:17:00 PM,860.9999847,25,73.00000191,14.0000001,76.99999809,730.9999847
11/13/2022 3:18:00 PM,860.9999847,25,73.00000191,14.0000001,76.99999809,730.9999847
11/13/2022 3:20:00 PM,715,690,63.00000191,56.0000002,116.0000038,1225.999985
11/13/2022 3:21:00 PM,715,690,63.00000191,56.0000002,116.0000038,1225.999985
11/13/2022 3:33:00 PM,754.0000153,684.0000153,58.00000191,56.0000002,115,1135
11/13/2022 3:53:00 PM,661.9999695,630.9999847,58.00000191,55.0000012,103.9999962,1170
11/13/2022 4:09:00 PM,694.0000153,540.9999847,55,61.0000014,100,1178.000031
11/13/2022 4:10:00 PM,694.0000153,540.9999847,55,61.0000014,100,1178.000031
11/13/2022 4:13:00 PM,655.9999847,555.9999847,59.00000095,54.0000021,98.00000191,1216.999969
11/13/2022 4:33:00 PM,698.0000305,625.9999847,63.00000191,61.0000014,110,1316.999969
11/13/2022 4:50:00 PM,627.0000076,610,61.99999809,54.0000021,111.9999981,1175
11/13/2022 4:51:00 PM,627.0000076,610,61.99999809,54.0000021,111.9999981,1175
11/13/2022 4:51:00 PM,627.0000076,610,61.99999809,54.0000021,111.9999981,1175
11/13/2022 4:53:00 PM,627.0000076,610,61.99999809,54.0000021,111.9999981,1175
11/13/2022 5:05:00 PM,670,504.0000153,58.00000191,55.0000012,113.0000019,1283.000031
11/13/2022 5:08:00 PM,670,504.0000153,58.00000191,55.0000012,113.0000019,1283.000031
11/13/2022 5:13:00 PM,680,517.0000076,60.99999905,63.9999986,111.9999981,1156.999969
11/13/2022 5:26:00 PM,703.0000305,545,58.00000191,56.9999993,98.99999619,1154.000015
11/13/2022 5:32:00 PM,660.9999847,477.0000076,65.99999905,56.0000002,108.0000019,1155
11/13/2022 5:32:00 PM,660.9999847,477.0000076,65.99999905,56.0000002,108.0000019,1155
11/13/2022 5:47:00 PM,615,490,56.99999809,56.9999993,108.0000019,1124.000015
11/13/2022 5:52:00 PM,703.0000305,464.0000153,65,62.9999995,108.9999962,1170.999985
11/13/2022 5:52:00 PM,703.0000305,464.0000153,65,62.9999995,108.9999962,1170.999985
11/13/2022 6:01:00 PM,649.0000153,445.9999847,63.00000191,54.0000021,108.0000019,1180.999985
11/13/2022 6:06:00 PM,637.9999924,524.0000153,56.99999809,64.9999976,110,1336.999969
11/13/2022 6:13:00 PM,617.9999924,470.9999847,56.99999809,57.9999983,111.9999981,1121.999969
11/13/2022 6:33:00 PM,1661.999969,708.0000305,65,62.0000005,111.0000038,1196.999969
11/13/2022 6:42:00 PM,1493.000031,579.0000153,63.00000191,56.9999993,96.99999809,1155.999985
11/13/2022 6:43:00 PM,1493.000031,579.0000153,63.00000191,56.9999993,96.99999809,1155.999985
11/13/2022 6:43:00 PM,1493.000031,579.0000153,63.00000191,56.9999993,96.99999809,1155.999985
11/13/2022 6:53:00 PM,1550,635.9999847,59.00000095,57.9999983,113.0000019,1295
11/13/2022 7:13:00 PM,1585,584.0000153,61.99999809,62.9999995,98.00000191,1240.999985
11/13/2022 7:23:00 PM,1525,580.9999847,66.99999809,57.9999983,106.9999981,1300
11/13/2022 7:24:00 PM,1433.999939,599.0000153,66.99999809,54.0000021,108.0000019,1333.999939
11/13/2022 7:24:00 PM,1433.999939,599.0000153,66.99999809,54.0000021,108.0000019,1333.999939
11/13/2022 7:33:00 PM,1386.000061,599.0000153,60,63.9999986,108.0000019,1233.000031
11/13/2022 7:53:00 PM,1441.000061,515,61.99999809,54.0000021,103.0000019,1096.999969
11/13/2022 8:04:00 PM,1588.000031,522.9999924,66.99999809,62.9999995,118.0000019,1155
11/13/2022 8:04:00 PM,1588.000031,522.9999924,66.99999809,62.9999995,118.0000019,1155
11/13/2022 8:05:00 PM,1588.000031,522.9999924,66.99999809,62.9999995,118.0000019,1155
11/13/2022 8:06:00 PM,1588.000031,522.9999924,66.99999809,62.9999995,118.0000019,1155
11/13/2022 8:12:00 PM,1418.000031,565.9999847,60,63.9999986,113.9999962,1096.999969
11/13/2022 8:32:00 PM,1378.000031,502.0000076,66.99999809,58.9999974,111.9999981,1235
11/13/2022 8:36:00 PM,1378.000031,502.0000076,66.99999809,58.9999974,111.9999981,1235
11/13/2022 8:51:00 PM,1606.999969,530,61.99999809,56.0000002,116.0000038,1220
11/13/2022 8:53:00 PM,1606.999969,530,61.99999809,56.0000002,116.0000038,1220
11/13/2022 9:01:00 PM,1390,512.0000076,59.00000095,56.0000002,100,1200.999985
11/13/2022 9:07:00 PM,1580,522.9999924,60.99999905,58.9999974,118.0000019,1224.000015
11/13/2022 9:13:00 PM,1555,482.9999924,65.99999905,60.0000024,116.0000038,1079.000015
11/13/2022 9:15:00 PM,1555,482.9999924,65.99999905,60.0000024,116.0000038,1079.000015
11/13/2022 9:15:00 PM,1555,482.9999924,65.99999905,60.0000024,116.0000038,1079.000015
11/13/2022 9:30:00 PM,1533.000031,435,58.00000191,62.0000005,116.9999981,1248.000031
11/13/2022 9:33:00 PM,1533.000031,435,58.00000191,62.0000005,116.9999981,1248.000031
11/13/2022 9:53:00 PM,695,39.00000095,64.00000095,60.0000024,106.9999981,1169.000015
11/13/2022 9:56:00 PM,641.9999695,37.99999952,66.99999809,64.9999976,101.0000038,1168.000031
11/13/2022 9:56:00 PM,641.9999695,37.99999952,66.99999809,64.9999976,101.0000038,1168.000031
11/13/2022 9:57:00 PM,641.9999695,37.99999952,66.99999809,64.9999976,101.0000038,1168.000031
11/13/2022 10:13:00 PM,673.0000305,37.00000048,59.00000095,62.0000005,98.00000191,1194.000015
11/13/2022 10:33:00 PM,678.0000305,35.99999905,61.99999809,58.9999974,101.9999981,1079.000015
11/13/2022 10:37:00 PM,678.0000305,35.99999905,61.99999809,58.9999974,101.9999981,1079.000015
11/13/2022 10:39:00 PM,914.0000153,37.00000048,55,56.9999993,116.9999981,1201.999969
11/13/2022 10:53:00 PM,681.9999695,35,55.99999905,49.000001,91.00000381,1468.000031
11/13/2022 11:12:00 PM,820,32.00000048,79.00000095,50.999999,103.9999962,1528.000031
11/13/2022 11:32:00 PM,763.0000305,35,70.99999905,0,81.99999809,664.0000153
11/13/2022 11:42:00 PM,820,30.99999905,71.99999809,0,76.99999809,632.0000076
11/13/2022 11:43:00 PM,820,30.99999905,71.99999809,0,76.99999809,632.0000076
11/13/2022 11:45:00 PM,820,30.99999905,71.99999809,0,76.99999809,632.0000076
11/13/2022 11:45:00 PM,820,30.99999905,71.99999809,0,76.99999809,632.0000076
11/13/2022 11:48:00 PM,854.0000153,30,70,27.0000011,81.99999809,675
11/13/2022 11:48:00 PM,854.0000153,30,70,27.0000011,81.99999809,675
11/13/2022 11:49:00 PM,854.0000153,30,70,27.0000011,81.99999809,675
11/13/2022 11:50:00 PM,854.0000153,30,70,27.0000011,81.99999809,675
11/13/2022 11:52:00 PM,854.0000153,30,70,27.0000011,81.99999809,675
11/13/2022 11:53:00 PM,854.0000153,30,70,27.0000011,81.99999809,675
11/13/2022 11:54:00 PM,854.0000153,30,70,27.0000011,81.99999809,675
11/14/2022 12:13:00 AM,743.0000305,580,63.00000191,56.0000002,108.0000019,1109.000015
11/14/2022 12:29:00 AM,720,600.9999847,55.99999905,58.9999974,111.0000038,1136.999969
11/14/2022 12:30:00 AM,655.9999847,577.0000076,66.99999809,56.0000002,111.9999981,1105.999985
11/14/2022 12:33:00 AM,655.9999847,577.0000076,66.99999809,56.0000002,111.9999981,1105.999985
11/14/2022 12:53:00 AM,630,584.0000153,55,57.9999983,101.9999981,1194.000015
11/14/2022 1:09:00 AM,653.0000305,600,60,56.9999993,101.0000038,1316.999969
11/14/2022 1:10:00 AM,653.0000305,600,60,56.9999993,101.0000038,1316.999969
11/14/2022 1:11:00 AM,653.0000305,600,60,56.9999993,101.0000038,1316.999969
11/14/2022 1:13:00 AM,653.0000305,600,60,56.9999993,101.0000038,1316.999969
11/14/2022 1:33:00 AM,668.0000305,542.9999924,56.99999809,64.9999976,103.9999962,1291.000061
11/14/2022 1:52:00 AM,609.0000153,490.9999847,66.99999809,56.9999993,113.0000019,1111.999969
11/14/2022 2:06:00 AM,710.9999847,489.0000153,65,55.0000012,111.0000038,1199.000015
11/14/2022 2:12:00 AM,680,462.9999924,56.99999809,58.9999974,115,1203.000031
11/14/2022 2:19:00 AM,695.9999847,547.0000076,65,61.0000014,101.0000038,1196.999969
11/14/2022 2:33:00 AM,599.0000153,462.0000076,63.00000191,61.0000014,103.0000019,1258.000031
11/14/2022 2:35:00 AM,599.0000153,462.0000076,63.00000191,61.0000014,103.0000019,1258.000031
11/14/2022 2:39:00 AM,599.0000153,462.0000076,63.00000191,61.0000014,103.0000019,1258.000031
11/14/2022 2:53:00 AM,612.0000076,512.0000076,55,62.9999995,108.9999962,1274.000015
11/14/2022 3:01:00 AM,1708.999939,630,55.99999905,63.9999986,116.0000038,1346.999969
11/14/2022 3:02:00 AM,1708.999939,630,55.99999905,63.9999986,116.0000038,1346.999969
11/14/2022 3:03:00 AM,1708.999939,630,55.99999905,63.9999986,116.0000038,1346.999969
11/14/2022 3:13:00 AM,1510,688.0000305,68.00000191,61.0000014,103.9999962,1223.000031
11/14/2022 3:32:00 AM,1708.000031,625.9999847,60,56.0000002,115,1205
11/14/2022 3:42:00 AM,1433.000031,625.9999847,64.00000095,66.0000026,116.0000038,1171.999969
11/14/2022 3:43:00 AM,1433.000031,625.9999847,64.00000095,66.0000026,116.0000038,1171.999969
11/14/2022 3:53:00 AM,1606.999969,635,61.99999809,64.9999976,113.0000019,1115.999985
11/14/2022 4:13:00 AM,1620,565.9999847,66.99999809,62.9999995,101.0000038,1253.000031
11/14/2022 4:24:00 AM,1431.000061,605.9999847,61.99999809,55.0000012,98.00000191,1233.000031
11/14/2022 4:24:00 AM,1431.000061,605.9999847,61.99999809,55.0000012,98.00000191,1233.000031
11/14/2022 4:25:00 AM,1431.000061,605.9999847,61.99999809,55.0000012,98.00000191,1233.000031
11/14/2022 4:32:00 AM,1475,585,60,62.0000005,100,1190
11/14/2022 4:52:00 AM,1538.999939,555.9999847,66.99999809,64.9999976,110,1181.999969
11/14/2022 5:13:00 AM,1366.999969,472.9999924,65,56.0000002,98.00000191,1298.999939
11/14/2022 5:33:00 AM,1376.000061,492.9999924,59.00000095,56.9999993,105,1108.000031
11/14/2022 5:34:00 AM,1376.000061,492.9999924,59.00000095,56.9999993,105,1108.000031
11/14/2022 5:35:00 AM,1376.000061,492.9999924,59.00000095,56.9999993,105,1108.000031
11/14/2022 5:36:00 AM,1376.000061,492.9999924,59.00000095,56.9999993,105,1108.000031
11/14/2022 5:47:00 AM,1348.999939,529.0000153,56.99999809,58.9999974,105,1179.000015
11/14/2022 5:53:00 AM,1328.999939,505,60,62.9999995,111.0000038,1248.000031
11/14/2022 5:56:00 AM,1328.999939,505,60,62.9999995,111.0000038,1248.000031
11/14/2022 6:13:00 AM,690,40,65,62.9999995,115,1160.999985
11/14/2022 6:15:00 AM,764.0000153,41.99999809,65,56.0000002,100,1076.999969
11/14/2022 6:16:00 AM,764.0000153,41.99999809,65,56.0000002,100,1076.999969
11/14/2022 6:16:00 AM,764.0000153,41.99999809,65,56.0000002,100,1076.999969
11/14/2022 6:33:00 AM,745.9999847,37.99999952,56.99999809,64.9999976,108.9999962,1219.000015
11/14/2022 6:53:00 AM,666.9999695,37.00000048,55,55.0000012,101.0000038,1055.999985
11/14/2022 6:57:00 AM,666.9999695,37.00000048,55,55.0000012,101.0000038,1055.999985
11/14/2022 6:57:00 AM,759.0000153,39.00000095,58.00000191,63.9999986,111.0000038,1091.999969
11/14/2022 6:58:00 AM,759.0000153,39.00000095,58.00000191,63.9999986,111.0000038,1091.999969
11/14/2022 7:12:00 AM,629.0000153,40,61.99999809,62.9999995,118.9999962,1100
11/14/2022 7:32:00 AM,664.0000153,39.00000095,61.99999809,50,88.99999619,1328.999939
11/14/2022 7:53:00 AM,835,32.99999952,75.99999905,49.000001,103.0000019,492.0000076
11/14/2022 8:07:00 AM,761.9999695,32.99999952,71.99999809,0,88.00000191,582.0000076
11/14/2022 8:08:00 AM,761.9999695,32.99999952,71.99999809,0,88.00000191,582.0000076
11/14/2022 8:08:00 AM,761.9999695,32.99999952,71.99999809,0,88.00000191,582.0000076
11/14/2022 8:13:00 AM,794.0000153,32.00000048,81.00000381,0,76.99999809,640
11/14/2022 8:13:00 AM,794.0000153,32.00000048,81.00000381,0,76.99999809,640
11/14/2022 8:14:00 AM,794.0000153,32.00000048,81.00000381,0,76.99999809,640
11/14/2022 8:16:00 AM,749.0000153,22.00000048,75.99999905,12.9999995,70.99999905,630.9999847
11/14/2022 8:17:00 AM,749.0000153,22.00000048,75.99999905,12.9999995,70.99999905,630.9999847
11/14/2022 8:21:00 AM,749.0000153,22.00000048,75.99999905,12.9999995,70.99999905,630.9999847
11/14/2022 8:21:00 AM,749.0000153,22.00000048,75.99999905,12.9999995,70.99999905,630.9999847
11/14/2022 8:23:00 AM,766.9999695,721.9999695,58.00000191,66.0000026,118.0000019,1108.000031
11/14/2022 8:24:00 AM,766.9999695,721.9999695,58.00000191,66.0000026,118.0000019,1108.000031
11/14/2022 8:33:00 AM,690,614.0000153,59.00000095,55.0000012,113.0000019,1231.999969
11/14/2022 8:48:00 AM,673.0000305,653.0000305,56.99999809,61.0000014,110,1255.999985
11/14/2022 8:48:00 AM,673.0000305,653.0000305,56.99999809,61.0000014,110,1255.999985
11/14/2022 8:49:00 AM,673.0000305,653.0000305,56.99999809,61.0000014,110,1255.999985
11/14/2022 8:53:00 AM,703.0000305,580.9999847,60,61.0000014,110,1129.000015
11/14/2022 9:13:00 AM,655,560,60,58.9999974,98.00000191,1096.999969
11/14/2022 9:29:00 AM,673.0000305,547.0000076,58.00000191,64.9999976,108.9999962,1139.000015
11/14/2022 9:30:00 AM,663.0000305,575,59.00000095,64.9999976,98.99999619,1093.000031
11/14/2022 9:31:00 AM,663.0000305,575,59.00000095,64.9999976,98.99999619,1093.000031
11/14/2022 9:33:00 AM,663.0000305,575,59.00000095,64.9999976,98.99999619,1093.000031
11/14/2022 9:52:00 AM,653.0000305,555.9999847,59.00000095,56.0000002,96.00000381,1118.000031
11/14/2022 10:12:00 AM,668.0000305,537.9999924,55,56.0000002,108.9999962,1328.999939
11/14/2022 10:29:00 AM,624.0000153,562.9999924,60,61.0000014,111.9999981,1315
11/14/2022 10:33:00 AM,645.9999847,485.9999847,60.99999905,56.0000002,100,1323.000031
11/14/2022 10:45:00 AM,599.0000153,519.0000153,55.99999905,63.9999986,100,1139.000015
11/14/2022 10:47:00 AM,599.0000153,519.0000153,55.99999905,63.9999986,100,1139.000015
11/14/2022 10:53:00 AM,671.9999695,472.9999924,60.99999905,64.9999976,111.0000038,1173.000031
11/14/2022 10:58:00 AM,660.9999847,502.0000076,60.99999905,57.9999983,116.9999981,1109.000015
11/14/2022 11:02:00 AM,718.0000305,454.0000153,55.99999905,63.9999986,103.0000019,1096.999969
11/14/2022 11:13:00 AM,650,484.0000153,65.99999905,63.9999986,105,1173.000031
11/14/2022 11:21:00 AM,666.9999695,500,61.99999809,62.0000005,100,1265
11/14/2022 11:22:00 AM,676.9999695,485.9999847,65,60.0000024,101.0000038,1200
11/14/2022 11:26:00 AM,676.9999695,485.9999847,65,60.0000024,101.0000038,1200
11/14/2022 11:31:00 AM,1638.999939,689.0000153,55.99999905,56.9999993,108.0000019,1211.999969
11/14/2022 11:33:00 AM,1638.999939,689.0000153,55.99999905,56.9999993,108.0000019,1211.999969
11/14/2022 11:53:00 AM,1621.999969,678.0000305,66.99999809,58.9999974,98.99999619,1183.000031
11/14/2022 12:02:00 PM,1640,645.9999847,56.99999809,66.0000026,96.99999809,1175.999985
11/14/2022 12:03:00 PM,1640,645.9999847,56.99999809,66.0000026,96.99999809,1175.999985
11/14/2022 12:04:00 PM,1640,645.9999847,56.99999809,66.0000026,96.99999809,1175.999985
11/14/2022 12:13:00 PM,1646.000061,635.9999847,56.99999809,57.9999983,96.99999809,1145.999985
11/14/2022 12:33:00 PM,1538.999939,615.9999847,55.99999905,57.9999983,108.0000019,1256.999969
11/14/2022 12:43:00 PM,1448.000031,550.9999847,56.99999809,57.9999983,98.99999619,1271.999969
11/14/2022 12:53:00 PM,675.9999847,34.00000095,56.99999809,46.9999999,90,1346.999969
11/14/2022 12:53:00 PM,675.9999847,34.00000095,56.99999809,46.9999999,90,1346.999969
11/14/2022 12:53:00 PM,675.9999847,34.00000095,56.99999809,46.9999999,90,1346.999969
11/14/2022 12:53:00 PM,675.9999847,34.00000095,56.99999809,46.9999999,90,1346.999969
11/14/2022 12:54:00 PM,675.9999847,34.00000095,56.99999809,46.9999999,90,1346.999969
11/14/2022 12:54:00 PM,675.9999847,34.00000095,56.99999809,46.9999999,90,1346.999969
11/14/2022 12:55:00 PM,711.9999695,37.00000048,59.00000095,55.0000012,79.00000095,1393.000031
11/14/2022 12:57:00 PM,711.9999695,37.00000048,59.00000095,55.0000012,79.00000095,1393.000031
11/14/2022 1:07:00 PM,620.9999847,37.00000048,55.99999905,49.000001,91.99999809,1446.000061
11/14/2022 1:10:00 PM,748.0000305,32.00000048,71.99999809,54.0000021,90,1340
11/14/2022 1:12:00 PM,748.0000305,32.00000048,71.99999809,54.0000021,90,1340
11/14/2022 1:13:00 PM,748.0000305,32.00000048,71.99999809,54.0000021,90,1340
11/14/2022 1:15:00 PM,748.0000305,32.00000048,71.99999809,54.0000021,90,1340
11/14/2022 1:16:00 PM,748.0000305,32.00000048,71.99999809,54.0000021,90,1340
11/14/2022 1:22:00 PM,813.0000305,30.99999905,88.99999619,47.9999989,101.9999981,475.9999847
11/14/2022 1:33:00 PM,790,32.00000048,81.00000381,0,81.99999809,655.9999847
11/14/2022 1:39:00 PM,790,32.00000048,81.00000381,0,81.99999809,655.9999847
11/14/2022 1:40:00 PM,813.0000305,32.00000048,68.00000191,0,75.99999905,605
11/14/2022 1:43:00 PM,813.0000305,32.00000048,68.00000191,0,75.99999905,605
11/14/2022 1:44:00 PM,813.0000305,32.00000048,68.00000191,0,75.99999905,605
11/14/2022 1:46:00 PM,895.9999847,24.00000095,71.99999809,15.0000006,78.00000191,645.9999847
11/14/2022 1:47:00 PM,895.9999847,24.00000095,71.99999809,15.0000006,78.00000191,645.9999847
11/14/2022 1:47:00 PM,895.9999847,24.00000095,71.99999809,15.0000006,78.00000191,645.9999847
11/14/2022 1:50:00 PM,895.9999847,24.00000095,71.99999809,15.0000006,78.00000191,645.9999847
11/14/2022 1:51:00 PM,895.9999847,24.00000095,71.99999809,15.0000006,78.00000191,645.9999847
11/14/2022 1:53:00 PM,895.9999847,24.00000095,71.99999809,15.0000006,78.00000191,645.9999847
11/14/2022 1:53:00 PM,745,718.0000305,56.99999809,61.0000014,118.0000019,1130.999985
11/14/2022 1:54:00 PM,745,718.0000305,56.99999809,61.0000014,118.0000019,1130.999985
11/14/2022 2:12:00 PM,750,685,64.00000095,56.9999993,115,1188.000031
11/14/2022 2:32:00 PM,649.0000153,622.0000076,65,55.0000012,111.0000038,1126.999969
11/14/2022 2:53:00 PM,698.0000305,565.9999847,63.00000191,57.9999983,108.9999962,1286.000061
11/14/2022 3:13:00 PM,673.0000305,550,55.99999905,64.9999976,110,1173.000031
11/14/2022 3:33:00 PM,637.0000076,505.9999847,55.99999905,55.0000012,116.9999981,1135
11/14/2022 3:52:00 PM,669.0000153,512.9999924,56.99999809,57.9999983,96.00000381,1281.999969
11/14/2022 3:53:00 PM,669.0000153,512.9999924,56.99999809,57.9999983,96.00000381,1281.999969
11/14/2022 4:01:00 PM,685.9999847,519.0000153,55,54.0000021,108.9999962,1170.999985
11/14/2022 4:13:00 PM,713.0000305,547.0000076,61.99999809,55.0000012,100,1135
11/14/2022 4:27:00 PM,698.0000305,537.0000076,61.99999809,64.9999976,111.0000038,1101.999969
11/14/2022 4:33:00 PM,615.9999847,505,65.99999905,62.0000005,116.9999981,1275.999985
11/14/2022 4:41:00 PM,653.0000305,539.0000153,63.00000191,57.9999983,108.0000019,1274.000015
