timestamp,Discharge Pressure(psi),Average Amps(Amps),Intake Temperature(F),Drive Frequency(Hz),Motor Temperature(F),Intake Pressure(psi),State
15/11/2022 12:05:00 PM,1583,475,61,54,103,1320,CLEAR
15/11/2022 12:06:00 PM,1583,475,61,54,103,1320,CLEAR
15/11/2022 12:12:00 PM,1461,522,66,56,116,1235,CLEAR
15/11/2022 12:12:00 PM,1461,522,66,56,116,1235,CLEAR
15/11/2022 12:15:00 PM,1461,522,66,56,116,1235,CLEAR
15/11/2022 12:16:00 PM,1461,522,66,56,116,1235,CLEAR
15/11/2022 12:33:00 PM,1588,545,58,62,101,1278,CLEAR
15/11/2022 12:35:00 PM,1588,545,58,62,101,1278,CLEAR
15/11/2022 12:36:00 PM,1588,545,58,62,101,1278,CLEAR
15/11/2022 12:53:00 PM,1566,459,65,63,106,1265,CLEAR
15/11/2022 1:13:00 PM,729,39,59,58,115,1035,CLEAR
15/11/2022 1:33:00 PM,673,41,61,56,103,1185,CLEAR
15/11/2022 1:53:00 PM,753,39,60,55,111,1101,CLEAR
15/11/2022 2:13:00 PM,735,37,56,58,103,1110,CLEAR
15/11/2022 2:32:00 PM,714,35,56,47,85,1453,CLEAR
15/11/2022 2:33:00 PM,714,35,56,47,85,1453,CLEAR
15/11/2022 2:35:00 PM,714,35,56,47,85,1453,CLEAR
15/11/2022 2:37:00 PM,612,40,55,54,88,1431,HI
15/11/2022 2:39:00 PM,612,40,55,54,88,1431,HI
15/11/2022 2:40:00 PM,612,40,55,54,88,1431,HI
15/11/2022 2:42:00 PM,612,40,55,54,88,1431,HI
15/11/2022 2:43:00 PM,796,35,70,56,86,1303,CLEAR
15/11/2022 2:52:00 PM,794,29,75,47,96,1283,CLEAR
15/11/2022 3:06:00 PM,768,30,76,0,85,529,CLEAR
15/11/2022 3:07:00 PM,768,30,76,0,85,529,CLEAR
15/11/2022 3:10:00 PM,768,30,76,0,85,529,CLEAR
15/11/2022 3:13:00 PM,744,32,83,0,85,602,CLEAR
15/11/2022 3:18:00 PM,744,32,83,0,85,602,CLEAR
15/11/2022 3:18:00 PM,744,32,83,0,85,602,CLEAR
15/11/2022 3:20:00 PM,906,25,70,5,79,610,CLEAR
15/11/2022 3:21:00 PM,906,25,70,5,79,610,CLEAR
15/11/2022 3:25:00 PM,721,641,65,58,116,1154,CLEAR
15/11/2022 3:25:00 PM,721,641,65,58,116,1154,CLEAR
15/11/2022 3:28:00 PM,721,641,65,58,116,1154,CLEAR
15/11/2022 3:28:00 PM,721,641,65,58,116,1154,CLEAR
15/11/2022 3:33:00 PM,683,602,65,62,103,1065,CLEAR
15/11/2022 3:53:00 PM,750,557,60,56,108,1094,CLEAR
15/11/2022 4:13:00 PM,670,622,55,55,101,1253,CLEAR
15/11/2022 4:33:00 PM,676,540,65,62,108,1240,CLEAR
15/11/2022 4:53:00 PM,723,530,59,55,95,1128,CLEAR
15/11/2022 5:12:00 PM,620,565,64,64,101,1279,HI
15/11/2022 5:12:00 PM,620,565,64,64,101,1279,HI
15/11/2022 5:13:00 PM,664,575,56,62,101,1235,CLEAR
15/11/2022 5:15:00 PM,664,575,56,62,101,1235,CLEAR
15/11/2022 5:16:00 PM,664,575,56,62,101,1235,CLEAR
15/11/2022 5:18:00 PM,664,575,56,62,101,1235,CLEAR
15/11/2022 5:19:00 PM,664,575,56,62,101,1235,CLEAR
15/11/2022 5:31:00 PM,679,545,63,56,110,1281,CLEAR
15/11/2022 5:32:00 PM,679,545,63,56,110,1281,CLEAR
15/11/2022 5:42:00 PM,666,457,55,66,103,1295,HI
15/11/2022 5:50:00 PM,683,460,66,54,105,1220,CLEAR
15/11/2022 5:51:00 PM,683,460,66,54,105,1220,CLEAR
15/11/2022 5:52:00 PM,683,460,66,54,105,1220,CLEAR
15/11/2022 5:52:00 PM,683,460,66,54,105,1220,CLEAR
15/11/2022 6:13:00 PM,690,504,63,62,105,1268,CLEAR
15/11/2022 6:27:00 PM,709,512,66,56,106,1140,CLEAR
15/11/2022 6:33:00 PM,709,512,66,56,106,1140,CLEAR
15/11/2022 6:53:00 PM,1591,599,60,63,111,1221,CLEAR
15/11/2022 7:13:00 PM,1596,587,55,55,106,1220,CLEAR
15/11/2022 7:33:00 PM,1561,537,64,54,98,1165,CLEAR
15/11/2022 7:53:00 PM,1530,617,60,54,96,1296,CLEAR
15/11/2022 7:54:00 PM,1530,617,60,54,96,1296,CLEAR
15/11/2022 7:56:00 PM,1530,617,60,54,96,1296,CLEAR
15/11/2022 8:12:00 PM,1558,599,59,62,103,1315,CLEAR
15/11/2022 8:26:00 PM,1621,565,55,62,116,1295,HI
15/11/2022 8:27:00 PM,1621,565,55,62,116,1295,HI
15/11/2022 8:28:00 PM,1621,565,55,62,116,1295,HI
15/11/2022 8:32:00 PM,1621,565,55,62,116,1295,HI
15/11/2022 8:36:00 PM,1541,530,59,64,113,1179,CLEAR
15/11/2022 8:37:00 PM,1541,530,59,64,113,1179,CLEAR
15/11/2022 8:53:00 PM,1348,509,65,57,98,1210,CLEAR
15/11/2022 8:55:00 PM,1548,482,59,57,96,1134,CLEAR
15/11/2022 9:05:00 PM,1630,540,66,56,96,1250,CLEAR
15/11/2022 9:12:00 PM,1616,510,63,57,111,1221,CLEAR
15/11/2022 9:13:00 PM,1616,510,63,57,111,1221,CLEAR
15/11/2022 9:33:00 PM,1455,512,60,60,116,1060,CLEAR
15/11/2022 9:42:00 PM,1540,487,56,55,106,1193,CLEAR
15/11/2022 9:53:00 PM,755,40,61,61,116,1201,CLEAR
15/11/2022 10:13:00 PM,810,35,60,57,103,1265,CLEAR
15/11/2022 10:33:00 PM,758,40,65,56,101,1155,CLEAR
15/11/2022 10:52:00 PM,736,37,65,64,113,1201,CLEAR
15/11/2022 10:58:00 PM,736,37,65,64,113,1201,CLEAR
15/11/2022 10:59:00 PM,704,41,56,55,93,1303,CLEAR
15/11/2022 11:02:00 PM,704,41,56,55,93,1303,CLEAR
15/11/2022 11:02:00 PM,704,41,56,55,93,1303,CLEAR
15/11/2022 11:12:00 PM,751,35,70,55,91,1438,CLEAR
15/11/2022 11:26:00 PM,744,32,86,56,121,716,CLEAR
15/11/2022 11:27:00 PM,744,32,86,56,121,716,CLEAR
15/11/2022 11:30:00 PM,744,32,86,56,121,716,CLEAR
15/11/2022 11:33:00 PM,744,32,86,56,121,716,CLEAR
15/11/2022 11:47:00 PM,818,34,75,0,86,645,CLEAR
15/11/2022 11:50:00 PM,891,35,81,0,76,704,CLEAR
15/11/2022 11:52:00 PM,891,35,81,0,76,704,CLEAR
15/11/2022 11:53:00 PM,891,35,81,0,76,704,CLEAR
15/11/2022 11:56:00 PM,874,25,70,27,70,648,CLEAR
15/11/2022 11:57:00 PM,874,25,70,27,70,648,CLEAR
15/11/2022 11:59:00 PM,874,25,70,27,70,648,CLEAR
16/11/2022 12:00:00 AM,874,25,70,27,70,648,CLEAR
16/11/2022 12:02:00 AM,874,25,70,27,70,648,CLEAR
16/11/2022 12:13:00 AM,696,637,65,63,110,1113,CLEAR
16/11/2022 12:33:00 AM,640,635,65,58,106,1209,CLEAR
16/11/2022 12:53:00 AM,629,637,68,62,106,1298,HI
16/11/2022 1:13:00 AM,720,587,65,60,101,1085,CLEAR
16/11/2022 1:31:00 AM,648,522,64,61,100,1108,CLEAR
16/11/2022 1:32:00 AM,648,522,64,61,100,1108,CLEAR
16/11/2022 1:34:00 AM,648,522,64,61,100,1108,CLEAR
16/11/2022 1:34:00 AM,648,522,64,61,100,1108,CLEAR
16/11/2022 1:40:00 AM,715,545,60,64,103,1283,CLEAR
16/11/2022 1:51:00 AM,694,575,55,62,106,1198,CLEAR
16/11/2022 1:52:00 AM,694,575,55,62,106,1198,CLEAR
16/11/2022 2:07:00 AM,698,525,59,60,106,1281,CLEAR
16/11/2022 2:10:00 AM,698,525,59,60,106,1281,CLEAR
16/11/2022 2:12:00 AM,698,500,61,56,100,1226,CLEAR
16/11/2022 2:13:00 AM,698,500,61,56,100,1226,CLEAR
16/11/2022 2:22:00 AM,690,495,65,60,101,1135,CLEAR
16/11/2022 2:33:00 AM,625,530,60,57,115,1323,HI
16/11/2022 2:42:00 AM,612,479,55,63,111,1125,CLEAR
16/11/2022 2:50:00 AM,590,515,61,64,118,1256,HI
16/11/2022 2:53:00 AM,590,515,61,64,118,1256,HI
16/11/2022 2:54:00 AM,590,515,61,64,118,1256,HI
16/11/2022 3:09:00 AM,1708,661,60,64,111,1115,CLEAR
16/11/2022 3:33:00 AM,1431,577,55,61,106,1244,CLEAR
16/11/2022 3:53:00 AM,1416,584,61,58,108,1273,CLEAR
16/11/2022 4:04:00 AM,1476,564,61,56,106,1306,CLEAR
16/11/2022 4:04:00 AM,1553,610,56,56,105,1138,CLEAR
16/11/2022 4:07:00 AM,1553,610,56,56,105,1138,CLEAR
16/11/2022 4:07:00 AM,1553,610,56,56,105,1138,CLEAR
16/11/2022 4:12:00 AM,1653,592,59,58,111,1223,CLEAR
16/11/2022 4:32:00 AM,1453,584,68,63,103,1186,CLEAR
16/11/2022 4:53:00 AM,1443,594,63,62,110,1113,CLEAR
16/11/2022 5:11:00 AM,1611,482,58,63,105,1201,CLEAR
16/11/2022 5:13:00 AM,1611,482,58,63,105,1201,CLEAR
16/11/2022 5:15:00 AM,1365,467,64,64,116,1235,CLEAR
16/11/2022 5:33:00 AM,1393,537,59,61,106,1268,CLEAR
16/11/2022 5:43:00 AM,1601,522,60,62,98,1296,CLEAR
16/11/2022 5:53:00 AM,1551,462,65,56,106,1159,CLEAR
16/11/2022 5:58:00 AM,1558,475,55,54,116,1149,CLEAR
16/11/2022 6:10:00 AM,1451,474,60,56,118,1119,CLEAR
16/11/2022 6:13:00 AM,750,43,63,58,113,1081,CLEAR
16/11/2022 6:33:00 AM,656,37,60,57,106,1028,CLEAR
16/11/2022 6:53:00 AM,699,37,56,62,106,1070,CLEAR
16/11/2022 7:12:00 AM,690,39,61,56,100,1199,CLEAR
16/11/2022 7:18:00 AM,905,40,60,60,116,1175,CLEAR
16/11/2022 7:20:00 AM,905,40,60,60,116,1175,CLEAR
16/11/2022 7:20:00 AM,905,40,60,60,116,1175,CLEAR
16/11/2022 7:32:00 AM,605,35,66,54,78,1401,HI
16/11/2022 7:53:00 AM,719,29,85,50,98,1346,CLEAR
16/11/2022 8:13:00 AM,890,30,70,0,83,520,CLEAR
16/11/2022 8:21:00 AM,851,32,79,0,86,635,CLEAR
16/11/2022 8:21:00 AM,785,22,74,7,83,686,CLEAR
16/11/2022 8:23:00 AM,785,22,74,7,83,686,CLEAR
16/11/2022 8:24:00 AM,785,22,74,7,83,686,CLEAR
16/11/2022 8:28:00 AM,785,22,74,7,83,686,CLEAR
16/11/2022 8:28:00 AM,785,22,74,7,83,686,CLEAR
16/11/2022 8:31:00 AM,723,671,58,62,115,1215,CLEAR
16/11/2022 8:31:00 AM,723,671,58,62,115,1215,CLEAR
16/11/2022 8:33:00 AM,723,671,58,62,115,1215,CLEAR
16/11/2022 8:37:00 AM,693,605,60,56,115,1161,CLEAR
16/11/2022 8:53:00 AM,688,627,61,57,113,1231,CLEAR
16/11/2022 9:13:00 AM,643,622,58,57,113,1281,HI
16/11/2022 9:33:00 AM,634,569,65,56,115,1251,HI
16/11/2022 9:50:00 AM,670,512,58,56,105,1268,CLEAR
16/11/2022 9:51:00 AM,670,512,58,56,105,1268,CLEAR
16/11/2022 9:52:00 AM,670,512,58,56,105,1268,CLEAR
16/11/2022 9:53:00 AM,670,512,58,56,105,1268,CLEAR
16/11/2022 10:12:00 AM,620,552,60,62,103,1265,CLEAR
16/11/2022 10:33:00 AM,610,565,66,62,106,1330,HI
16/11/2022 10:53:00 AM,675,537,63,63,98,1209,CLEAR
16/11/2022 11:02:00 AM,698,544,55,54,101,1134,CLEAR
16/11/2022 11:13:00 AM,624,454,60,60,108,1325,HI
16/11/2022 11:14:00 AM,624,454,60,60,108,1325,HI
16/11/2022 11:25:00 AM,699,517,65,56,113,1313,HI
16/11/2022 11:33:00 AM,607,507,60,60,113,1346,HI
16/11/2022 11:41:00 AM,1570,604,61,64,101,1255,CLEAR
16/11/2022 11:53:00 AM,1513,644,56,63,116,1225,CLEAR
16/11/2022 12:13:00 PM,1555,645,56,54,111,1288,CLEAR
16/11/2022 12:23:00 PM,1476,590,65,55,105,1135,CLEAR
16/11/2022 12:24:00 PM,1476,590,65,55,105,1135,CLEAR
16/11/2022 12:26:00 PM,1616,565,58,54,113,1130,CLEAR
16/11/2022 12:27:00 PM,1616,565,58,54,113,1130,CLEAR
16/11/2022 12:32:00 PM,1443,575,58,58,108,1179,CLEAR
16/11/2022 12:52:00 PM,1536,537,64,54,100,1119,CLEAR
16/11/2022 1:13:00 PM,1635,522,56,54,106,1111,CLEAR
16/11/2022 1:33:00 PM,1583,532,65,61,96,1210,CLEAR
16/11/2022 1:35:00 PM,1583,532,65,61,96,1210,CLEAR
16/11/2022 1:37:00 PM,1583,532,65,61,96,1210,CLEAR
16/11/2022 1:53:00 PM,1416,470,60,55,108,1190,CLEAR
16/11/2022 2:02:00 PM,1368,504,60,60,116,1275,HI
16/11/2022 2:07:00 PM,1606,482,59,58,106,1164,CLEAR
16/11/2022 2:13:00 PM,1448,532,58,62,101,1184,CLEAR
16/11/2022 2:16:00 PM,1448,532,58,62,101,1184,CLEAR
16/11/2022 2:26:00 PM,1353,527,64,58,111,1233,CLEAR
16/11/2022 2:33:00 PM,1363,522,55,58,98,1245,CLEAR
16/11/2022 2:38:00 PM,1373,514,60,57,103,1168,CLEAR
16/11/2022 2:53:00 PM,786,35,56,61,118,1220,CLEAR
16/11/2022 3:12:00 PM,849,32,60,54,106,1159,CLEAR
16/11/2022 3:32:00 PM,689,43,59,62,105,1246,CLEAR
16/11/2022 3:37:00 PM,689,43,59,62,105,1246,CLEAR
16/11/2022 3:38:00 PM,689,43,59,62,105,1246,CLEAR
16/11/2022 3:40:00 PM,763,37,65,62,98,1144,CLEAR
16/11/2022 3:40:00 PM,763,37,65,62,98,1144,CLEAR
16/11/2022 3:53:00 PM,582,40,56,58,103,1321,HI
16/11/2022 4:13:00 PM,644,34,55,49,79,1293,HI
16/11/2022 4:33:00 PM,775,30,75,56,115,801,CLEAR
16/11/2022 4:52:00 PM,823,35,78,0,74,709,CLEAR
16/11/2022 4:53:00 PM,823,35,78,0,74,709,CLEAR
16/11/2022 4:55:00 PM,823,35,78,0,74,709,CLEAR
16/11/2022 4:56:00 PM,823,35,78,0,74,709,CLEAR
16/11/2022 4:59:00 PM,773,29,74,25,76,709,CLEAR
16/11/2022 5:00:00 PM,773,29,74,25,76,709,CLEAR
16/11/2022 5:02:00 PM,773,29,74,25,76,709,CLEAR
16/11/2022 5:03:00 PM,773,29,74,25,76,709,CLEAR
16/11/2022 5:05:00 PM,724,693,58,61,98,1120,CLEAR
16/11/2022 5:13:00 PM,785,680,58,61,103,1076,CLEAR
16/11/2022 5:33:00 PM,666,630,61,64,106,1198,CLEAR
16/11/2022 5:52:00 PM,640,607,60,60,111,1315,HI
16/11/2022 6:10:00 PM,627,525,60,57,111,1153,CLEAR
16/11/2022 6:12:00 PM,627,525,60,57,111,1153,CLEAR
16/11/2022 6:13:00 PM,627,525,60,57,111,1153,CLEAR
16/11/2022 6:18:00 PM,671,510,56,60,110,1200,CLEAR
16/11/2022 6:32:00 PM,695,547,55,58,110,1216,CLEAR
16/11/2022 6:53:00 PM,645,594,65,56,96,1255,CLEAR
16/11/2022 7:13:00 PM,690,480,60,56,96,1099,CLEAR
16/11/2022 7:25:00 PM,683,455,66,58,98,1243,CLEAR
16/11/2022 7:29:00 PM,645,539,65,62,106,1105,CLEAR
16/11/2022 7:33:00 PM,645,539,65,62,106,1105,CLEAR
16/11/2022 7:40:00 PM,637,472,55,58,108,1328,HI
16/11/2022 7:43:00 PM,659,492,63,58,100,1101,CLEAR
16/11/2022 7:53:00 PM,592,450,55,60,116,1286,HI
16/11/2022 7:55:00 PM,592,450,55,60,116,1286,HI
16/11/2022 8:04:00 PM,685,512,58,56,101,1109,CLEAR
16/11/2022 8:13:00 PM,1468,587,65,61,101,1246,CLEAR
16/11/2022 8:33:00 PM,1510,617,64,56,106,1135,CLEAR
16/11/2022 8:43:00 PM,1646,614,58,64,108,1163,CLEAR
16/11/2022 8:44:00 PM,1646,614,58,64,108,1163,CLEAR
16/11/2022 8:46:00 PM,1646,614,58,64,108,1163,CLEAR
16/11/2022 8:47:00 PM,1646,614,58,64,108,1163,CLEAR
16/11/2022 8:52:00 PM,1663,617,65,64,113,1131,CLEAR
16/11/2022 9:12:00 PM,1611,592,60,58,110,1180,CLEAR
16/11/2022 9:33:00 PM,1576,589,66,57,111,1295,CLEAR
16/11/2022 9:52:00 PM,1421,502,56,56,110,1241,CLEAR
16/11/2022 10:13:00 PM,1556,504,56,64,113,1086,CLEAR
16/11/2022 10:33:00 PM,1416,472,66,63,118,1153,CLEAR
16/11/2022 10:35:00 PM,1416,472,66,63,118,1153,CLEAR
16/11/2022 10:53:00 PM,1368,529,58,63,115,1138,CLEAR
16/11/2022 11:08:00 PM,1526,472,65,57,116,1224,CLEAR
16/11/2022 11:13:00 PM,1436,434,65,54,100,1175,CLEAR
16/11/2022 11:16:00 PM,743,40,59,64,100,1106,CLEAR
16/11/2022 11:17:00 PM,743,40,59,64,100,1106,CLEAR
16/11/2022 11:18:00 PM,743,40,59,64,100,1106,CLEAR
16/11/2022 11:19:00 PM,743,40,59,64,100,1106,CLEAR
16/11/2022 11:19:00 PM,743,40,59,64,100,1106,CLEAR
16/11/2022 11:32:00 PM,685,40,64,54,106,1170,CLEAR
16/11/2022 11:52:00 PM,711,37,55,61,98,1215,CLEAR
16/11/2022 11:57:00 PM,711,37,55,61,98,1215,CLEAR
16/11/2022 11:57:00 PM,755,40,58,61,110,1179,CLEAR
16/11/2022 11:58:00 PM,755,40,58,61,110,1179,CLEAR
16/11/2022 11:59:00 PM,755,40,58,61,110,1179,CLEAR
17/11/2022 12:13:00 AM,733,41,64,64,103,1051,CLEAR
17/11/2022 12:33:00 AM,650,40,60,56,83,1235,CLEAR
17/11/2022 12:53:00 AM,798,34,71,52,88,1518,CLEAR
17/11/2022 1:13:00 AM,873,34,78,0,90,540,CLEAR
17/11/2022 1:24:00 AM,851,32,83,0,81,632,CLEAR
17/11/2022 1:24:00 AM,849,22,68,7,74,632,CLEAR
17/11/2022 1:26:00 AM,849,22,68,7,74,632,CLEAR
17/11/2022 1:27:00 AM,849,22,68,7,74,632,CLEAR
17/11/2022 1:31:00 AM,709,646,55,62,118,1135,CLEAR
17/11/2022 1:31:00 AM,709,646,55,62,118,1135,CLEAR
17/11/2022 1:33:00 AM,709,646,55,62,118,1135,CLEAR
17/11/2022 1:34:00 AM,709,646,55,62,118,1135,CLEAR
17/11/2022 1:34:00 AM,709,646,55,62,118,1135,CLEAR
17/11/2022 1:39:00 AM,709,646,55,62,118,1135,CLEAR
17/11/2022 1:53:00 AM,800,617,65,56,101,1185,CLEAR
17/11/2022 2:12:00 AM,753,562,63,58,105,1283,CLEAR
17/11/2022 2:30:00 AM,658,600,55,64,106,1088,CLEAR
17/11/2022 2:30:00 AM,658,600,55,64,106,1088,CLEAR
17/11/2022 2:31:00 AM,658,600,55,64,106,1088,CLEAR
17/11/2022 2:32:00 AM,658,600,55,64,106,1088,CLEAR
17/11/2022 2:32:00 AM,658,600,55,64,106,1088,CLEAR
17/11/2022 2:53:00 AM,620,522,59,54,98,1145,CLEAR
17/11/2022 3:13:00 AM,715,594,55,63,98,1185,CLEAR
17/11/2022 3:33:00 AM,660,542,60,63,105,1184,CLEAR
17/11/2022 3:53:00 AM,630,539,58,64,96,1288,HI
17/11/2022 4:13:00 AM,614,464,63,60,111,1170,CLEAR
17/11/2022 4:27:00 AM,674,444,66,55,101,1348,CLEAR
17/11/2022 4:33:00 AM,664,432,66,56,100,1260,CLEAR
17/11/2022 4:47:00 AM,1633,670,58,62,116,1303,HI
17/11/2022 4:52:00 AM,1578,656,56,60,116,1311,HI
17/11/2022 5:02:00 AM,1578,645,65,55,115,1228,CLEAR
17/11/2022 5:03:00 AM,1578,645,65,55,115,1228,CLEAR
17/11/2022 5:05:00 AM,1578,645,65,55,115,1228,CLEAR
17/11/2022 5:05:00 AM,1578,645,65,55,115,1228,CLEAR
17/11/2022 5:12:00 AM,1568,564,64,60,105,1164,CLEAR
17/11/2022 5:33:00 AM,1548,550,65,56,111,1123,CLEAR
17/11/2022 5:53:00 AM,1411,612,64,56,98,1193,CLEAR
17/11/2022 6:13:00 AM,1496,517,60,61,110,1150,CLEAR
17/11/2022 6:33:00 AM,1651,520,63,54,100,1200,CLEAR
17/11/2022 6:53:00 AM,1401,542,61,62,108,1231,CLEAR
17/11/2022 6:58:00 AM,1545,497,55,64,103,1153,CLEAR
17/11/2022 7:01:00 AM,1545,497,55,64,103,1153,CLEAR
17/11/2022 7:12:00 AM,1391,510,66,62,105,1128,CLEAR
17/11/2022 7:13:00 AM,1391,510,66,62,105,1128,CLEAR
17/11/2022 7:24:00 AM,1536,479,65,57,113,1164,CLEAR
17/11/2022 7:32:00 AM,1518,457,63,62,116,1048,CLEAR
17/11/2022 7:35:00 AM,1518,457,63,62,116,1048,CLEAR
17/11/2022 7:36:00 AM,1518,457,63,62,116,1048,CLEAR
17/11/2022 7:37:00 AM,1353,439,56,62,101,1240,CLEAR
17/11/2022 7:38:00 AM,1353,439,56,62,101,1240,CLEAR
17/11/2022 7:40:00 AM,1353,439,56,62,101,1240,CLEAR
17/11/2022 7:52:00 AM,693,37,59,54,108,1050,CLEAR
17/11/2022 8:13:00 AM,701,39,60,56,113,1198,CLEAR
17/11/2022 8:17:00 AM,824,32,66,54,118,1283,HI
17/11/2022 8:18:00 AM,824,32,66,54,118,1283,HI
17/11/2022 8:18:00 AM,824,32,66,54,118,1283,HI
17/11/2022 8:19:00 AM,824,32,66,54,118,1283,HI
17/11/2022 8:33:00 AM,674,41,55,62,105,1094,CLEAR
17/11/2022 8:53:00 AM,691,40,64,61,110,1220,CLEAR
17/11/2022 9:13:00 AM,640,37,64,55,78,1440,HI
17/11/2022 9:33:00 AM,758,34,91,51,120,718,CLEAR
17/11/2022 9:53:00 AM,868,34,70,0,88,635,CLEAR
17/11/2022 9:55:00 AM,833,32,81,0,70,694,CLEAR
17/11/2022 9:56:00 AM,833,32,81,0,70,694,CLEAR
17/11/2022 9:58:00 AM,833,32,81,0,70,694,CLEAR
17/11/2022 9:59:00 AM,833,32,81,0,70,694,CLEAR
17/11/2022 10:02:00 AM,795,29,81,25,79,648,CLEAR
17/11/2022 10:03:00 AM,795,29,81,25,79,648,CLEAR
17/11/2022 10:05:00 AM,795,29,81,25,79,648,CLEAR
17/11/2022 10:06:00 AM,795,29,81,25,79,648,CLEAR
17/11/2022 10:08:00 AM,795,29,81,25,79,648,CLEAR
17/11/2022 10:13:00 AM,700,700,65,62,108,1070,CLEAR
17/11/2022 10:32:00 AM,676,644,66,56,98,1215,CLEAR
17/11/2022 10:48:00 AM,695,594,58,57,106,1265,CLEAR
17/11/2022 10:52:00 AM,716,579,60,54,103,1316,CLEAR
17/11/2022 10:52:00 AM,716,579,60,54,103,1316,CLEAR
17/11/2022 11:13:00 AM,659,517,66,63,101,1246,CLEAR
17/11/2022 11:33:00 AM,602,557,55,56,105,1321,HI
17/11/2022 11:53:00 AM,655,534,65,56,103,1230,CLEAR
17/11/2022 12:13:00 PM,704,490,58,63,101,1130,CLEAR
17/11/2022 12:20:00 PM,625,500,55,60,113,1168,HI
17/11/2022 12:26:00 PM,680,515,60,62,101,1185,CLEAR
17/11/2022 12:33:00 PM,610,520,65,56,116,1269,HI
17/11/2022 12:35:00 PM,610,520,65,56,116,1269,HI
17/11/2022 12:39:00 PM,610,520,65,56,116,1269,HI
17/11/2022 12:49:00 PM,681,502,63,63,111,1326,CLEAR
17/11/2022 12:53:00 PM,666,445,58,63,98,1115,CLEAR
17/11/2022 1:04:00 PM,653,512,65,63,110,1326,HI
17/11/2022 1:09:00 PM,599,492,55,56,113,1169,HI
17/11/2022 1:12:00 PM,599,492,55,56,113,1169,HI
17/11/2022 1:22:00 PM,1688,695,61,56,113,1193,CLEAR
17/11/2022 1:23:00 PM,1688,695,61,56,113,1193,CLEAR
17/11/2022 1:24:00 PM,1688,695,61,56,113,1193,CLEAR
17/11/2022 1:25:00 PM,1688,695,61,56,113,1193,CLEAR
17/11/2022 1:32:00 PM,1656,650,56,58,103,1114,CLEAR
17/11/2022 1:53:00 PM,1511,540,65,56,103,1151,CLEAR
17/11/2022 2:13:00 PM,1668,602,60,63,103,1171,CLEAR
17/11/2022 2:33:00 PM,1436,530,63,61,111,1189,CLEAR
17/11/2022 2:53:00 PM,1593,554,63,64,113,1259,CLEAR
17/11/2022 3:13:00 PM,1406,559,63,55,108,1293,CLEAR
17/11/2022 3:20:00 PM,1498,540,59,54,108,1245,CLEAR
17/11/2022 3:24:00 PM,1498,540,59,54,108,1245,CLEAR
17/11/2022 3:33:00 PM,1588,480,60,64,116,1311,HI
17/11/2022 3:41:00 PM,1355,474,55,62,111,1158,CLEAR
17/11/2022 3:52:00 PM,1588,454,65,61,101,1213,CLEAR
17/11/2022 3:53:00 PM,1473,530,55,57,108,1241,CLEAR
17/11/2022 3:55:00 PM,1473,530,55,57,108,1241,CLEAR
17/11/2022 3:57:00 PM,1473,530,55,57,108,1241,CLEAR
17/11/2022 4:10:00 PM,1368,500,64,62,115,1219,CLEAR
17/11/2022 4:12:00 PM,1368,500,64,62,115,1219,CLEAR
17/11/2022 4:33:00 PM,713,35,64,63,116,1086,CLEAR
17/11/2022 4:36:00 PM,713,35,64,63,116,1086,CLEAR
17/11/2022 4:37:00 PM,763,37,55,55,100,1038,CLEAR
17/11/2022 4:38:00 PM,763,37,55,55,100,1038,CLEAR
17/11/2022 4:38:00 PM,763,37,55,55,100,1038,CLEAR
17/11/2022 4:53:00 PM,730,37,56,63,106,1050,CLEAR
17/11/2022 5:13:00 PM,743,41,66,61,100,1248,CLEAR
17/11/2022 5:33:00 PM,783,43,64,62,116,1056,CLEAR
17/11/2022 5:53:00 PM,708,32,68,56,83,1398,CLEAR
17/11/2022 6:13:00 PM,810,34,86,54,120,1640,HI
17/11/2022 6:27:00 PM,776,35,78,0,78,600,CLEAR
17/11/2022 6:27:00 PM,880,22,80,7,73,663,CLEAR
17/11/2022 6:29:00 PM,880,22,80,7,73,663,CLEAR
17/11/2022 6:29:00 PM,880,22,80,7,73,663,CLEAR
17/11/2022 6:30:00 PM,880,22,80,7,73,663,CLEAR
17/11/2022 6:32:00 PM,880,22,80,7,73,663,CLEAR
17/11/2022 6:34:00 PM,880,22,80,7,73,663,CLEAR
17/11/2022 6:35:00 PM,723,645,65,56,113,1086,CLEAR
17/11/2022 6:37:00 PM,723,645,65,56,113,1086,CLEAR
17/11/2022 6:37:00 PM,723,645,65,56,113,1086,CLEAR
17/11/2022 6:42:00 PM,675,641,55,57,108,1163,CLEAR
17/11/2022 6:52:00 PM,740,655,65,64,105,1271,CLEAR
17/11/2022 7:09:00 PM,744,627,66,62,108,1065,CLEAR
17/11/2022 7:10:00 PM,724,632,68,64,113,1078,CLEAR
17/11/2022 7:10:00 PM,664,622,65,57,108,1235,CLEAR
17/11/2022 7:11:00 PM,664,622,65,57,108,1235,CLEAR
17/11/2022 7:13:00 PM,664,622,65,57,108,1235,CLEAR
17/11/2022 7:33:00 PM,759,627,58,64,96,1295,CLEAR
17/11/2022 7:49:00 PM,711,617,55,64,96,1268,CLEAR
17/11/2022 7:53:00 PM,711,617,55,64,96,1268,CLEAR
17/11/2022 8:13:00 PM,721,565,61,56,108,1161,CLEAR
17/11/2022 8:33:00 PM,703,530,63,63,113,1090,CLEAR
